date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-05T00:00:00Z,20.3071,0.0706,20.2148,20.4033,20.3058,0.5,temp,2021-04-21T00:00:00Z
2021-04-08T00:00:00Z,19.8955,0.0374,19.8469,19.9473,19.98,0,temp,2021-04-21T00:00:00Z
2021-04-08T00:00:00Z,19.895,0.0373,19.846800000000002,19.9468,19.98,0.1,temp,2021-04-21T00:00:00Z
2021-04-08T00:00:00Z,19.8941,0.0373,19.8469,19.946,20.0594,0.5,temp,2021-04-21T00:00:00Z
2021-04-08T00:00:00Z,19.8945,0.0374,19.8477,19.9456,19.475,1,temp,2021-04-21T00:00:00Z
2021-04-09T00:00:00Z,20.4947,0.0351,20.4429,20.5388,20.915,0,temp,2021-04-21T00:00:00Z
2021-04-09T00:00:00Z,20.4945,0.0352,20.4419,20.538,20.915,0.1,temp,2021-04-21T00:00:00Z
2021-04-09T00:00:00Z,20.4947,0.0353,20.4407,20.5382,20.7592,0.5,temp,2021-04-21T00:00:00Z
2021-04-09T00:00:00Z,20.4942,0.0353,20.442,20.5374,19.48,1,temp,2021-04-21T00:00:00Z
2021-04-10T00:00:00Z,20.5297,0.0343,20.4837,20.5731,20.705,0,temp,2021-04-21T00:00:00Z
2021-04-10T00:00:00Z,20.5299,0.0341,20.4866,20.573,20.705,0.1,temp,2021-04-21T00:00:00Z
2021-04-10T00:00:00Z,20.5294,0.0342,20.4863,20.5745,20.9925,0.5,temp,2021-04-21T00:00:00Z
2021-04-10T00:00:00Z,20.5297,0.034,20.4862,20.574,19.585,1,temp,2021-04-21T00:00:00Z
2021-04-11T00:00:00Z,21.4192,0.0277,21.382,21.4551,22.975,0,temp,2021-04-21T00:00:00Z
2021-04-11T00:00:00Z,21.4171,0.0276,21.3809,21.4533,22.975,0.1,temp,2021-04-21T00:00:00Z
2021-04-11T00:00:00Z,21.4177,0.0277,21.3822,21.4536,21.9417,0.5,temp,2021-04-21T00:00:00Z
2021-04-11T00:00:00Z,21.4184,0.0278,21.3823,21.4542,19.7,1,temp,2021-04-21T00:00:00Z
2021-04-12T00:00:00Z,21.1477,0.0262,21.1193,21.1804,21.855,0,temp,2021-04-21T00:00:00Z
2021-04-12T00:00:00Z,21.1477,0.0262,21.118,21.1802,21.855,0.1,temp,2021-04-21T00:00:00Z
2021-04-12T00:00:00Z,21.147,0.0261,21.1182,21.179,21.4064,0.5,temp,2021-04-21T00:00:00Z
2021-04-12T00:00:00Z,21.1467,0.0261,21.1181,21.1793,19.85,1,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,21.6577,0.0253,21.6229,21.6888,22.15,0,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,21.6575,0.0254,21.6226,21.6886,22.15,0.1,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,21.6569,0.0255,21.6225,21.6884,22.0767,0.5,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,21.6565,0.0255,21.6222,21.6886,19.99,1,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,21.7178,0.0254,21.681,21.7502,21.895,0,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,21.7177,0.0254,21.681,21.7496,21.895,0.1,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,21.7175,0.0254,21.6813,21.749,22.4264,0.5,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,21.7167,0.0254,21.6812,21.7494,20.39,1,temp,2021-04-21T00:00:00Z
2021-04-15T00:00:00Z,21.909,0.0245,21.8788,21.9399,22.095,0,temp,2021-04-21T00:00:00Z
2021-04-15T00:00:00Z,21.9082,0.0246,21.8774,21.9387,22.095,0.1,temp,2021-04-21T00:00:00Z
2021-04-15T00:00:00Z,21.9078,0.0246,21.8766,21.9375,22.3811,0.5,temp,2021-04-21T00:00:00Z
2021-04-15T00:00:00Z,21.9073,0.0245,21.877,21.937,20.28,1,temp,2021-04-21T00:00:00Z
2021-04-16T00:00:00Z,22.1695,0.0208,22.1422,22.1932,23.795,0,temp,2021-04-21T00:00:00Z
2021-04-16T00:00:00Z,22.1692,0.0206,22.142,22.1924,23.795,0.1,temp,2021-04-21T00:00:00Z
2021-04-16T00:00:00Z,22.1685,0.0206,22.142,22.192,22.3386,0.5,temp,2021-04-21T00:00:00Z
2021-04-16T00:00:00Z,22.1679,0.0206,22.1419,22.1926,20.245,1,temp,2021-04-21T00:00:00Z
2021-04-17T00:00:00Z,22.2221,0.0211,22.1962,22.2504,22.565,0,temp,2021-04-21T00:00:00Z
2021-04-17T00:00:00Z,22.221800000000002,0.0211,22.1959,22.2496,22.565,0.1,temp,2021-04-21T00:00:00Z
2021-04-17T00:00:00Z,22.222,0.021,22.1964,22.2505,22.4397,0.5,temp,2021-04-21T00:00:00Z
2021-04-17T00:00:00Z,22.222,0.0209,22.197,22.2502,20.705,1,temp,2021-04-21T00:00:00Z
2021-04-18T00:00:00Z,22.3031,0.0187,22.2783,22.3259,22.695,0,temp,2021-04-21T00:00:00Z
2021-04-18T00:00:00Z,22.3027,0.0187,22.2777,22.3249,22.695,0.1,temp,2021-04-21T00:00:00Z
2021-04-18T00:00:00Z,22.3034,0.0186,22.2786,22.3262,22.3725,0.5,temp,2021-04-21T00:00:00Z
2021-04-18T00:00:00Z,22.2526,0.0201,22.2286,22.2779,20.49,1,temp,2021-04-21T00:00:00Z
2021-04-19T00:00:00Z,22.4542,0.018,22.4312,22.4767,22.99,0,temp,2021-04-21T00:00:00Z
2021-04-19T00:00:00Z,22.4546,0.0181,22.4313,22.4775,22.99,0.1,temp,2021-04-21T00:00:00Z
2021-04-19T00:00:00Z,22.4542,0.0181,22.43,22.4783,22.5467,0.5,temp,2021-04-21T00:00:00Z
2021-04-19T00:00:00Z,22.3671,0.0257,22.333,22.3976,21.075,1,temp,2021-04-21T00:00:00Z
2021-04-20T00:00:00Z,22.9475,0.0198,22.9225,22.9725,23.49,0,temp,2021-04-21T00:00:00Z
2021-04-20T00:00:00Z,22.9476,0.0198,22.9236,22.972,23.49,0.1,temp,2021-04-21T00:00:00Z
2021-04-20T00:00:00Z,22.9472,0.0198,22.9224,22.9717,23.105,0.5,temp,2021-04-21T00:00:00Z
2021-04-20T00:00:00Z,22.9468,0.0198,22.9221,22.971,21.07,1,temp,2021-04-21T00:00:00Z
2021-04-21T00:00:00Z,22.6615,0.0199,22.6348,22.6896,23.63,0,temp,2021-04-21T00:00:00Z
2021-04-21T00:00:00Z,22.6612,0.0199,22.6339,22.6883,23.63,0.1,temp,2021-04-21T00:00:00Z
2021-04-21T00:00:00Z,22.6606,0.0198,22.6345,22.6877,22.9272,0.5,temp,2021-04-21T00:00:00Z
2021-04-21T00:00:00Z,22.6603,0.0199,22.6328,22.6883,20.805,1,temp,2021-04-21T00:00:00Z
2021-04-22T00:00:00Z,22.7115,0.0857,22.5919,22.8206,26.205,0,temp,2021-04-21T00:00:00Z
2021-04-22T00:00:00Z,22.7115,0.0856,22.5915,22.8204,26.205,0.1,temp,2021-04-21T00:00:00Z
2021-04-22T00:00:00Z,22.7114,0.0855,22.5923,22.8194,25.9056,0.5,temp,2021-04-21T00:00:00Z
2021-04-22T00:00:00Z,22.7113,0.0854,22.5914,22.8203,23.975,1,temp,2021-04-21T00:00:00Z
2021-04-23T00:00:00Z,21.441,0.3409,21.0204,21.9001,23.985,0,temp,2021-04-21T00:00:00Z
2021-04-23T00:00:00Z,21.441,0.341,21.0195,21.9003,23.985,0.1,temp,2021-04-21T00:00:00Z
2021-04-23T00:00:00Z,21.4411,0.3411,21.0185,21.9009,23.7744,0.5,temp,2021-04-21T00:00:00Z
2021-04-23T00:00:00Z,21.4411,0.3412,21.0169,21.9011,23.46,1,temp,2021-04-21T00:00:00Z
2021-04-24T00:00:00Z,20.9983,0.5394,20.2333,21.6171,23.555,0,temp,2021-04-21T00:00:00Z
2021-04-24T00:00:00Z,20.9983,0.5394,20.2321,21.6163,23.555,0.1,temp,2021-04-21T00:00:00Z
2021-04-24T00:00:00Z,20.9983,0.5395,20.231,21.6145,23.4953,0.5,temp,2021-04-21T00:00:00Z
2021-04-24T00:00:00Z,20.998,0.5393,20.2337,21.6132,23.14,1,temp,2021-04-21T00:00:00Z
2021-04-25T00:00:00Z,21.4029,0.555,20.5707,22.0338,24.445,0,temp,2021-04-21T00:00:00Z
2021-04-25T00:00:00Z,21.403,0.5551,20.5697,22.0348,24.445,0.1,temp,2021-04-21T00:00:00Z
2021-04-25T00:00:00Z,21.403,0.5552,20.5689,22.0352,24.4358,0.5,temp,2021-04-21T00:00:00Z
2021-04-25T00:00:00Z,21.4028,0.5552,20.5687,22.0344,24.325,1,temp,2021-04-21T00:00:00Z
2021-04-26T00:00:00Z,21.9978,0.5437,21.3681,22.6403,26.145,0,temp,2021-04-21T00:00:00Z
2021-04-26T00:00:00Z,21.9978,0.5437,21.3677,22.6391,26.145,0.1,temp,2021-04-21T00:00:00Z
2021-04-26T00:00:00Z,21.9979,0.5438,21.3664,22.6409,26.1125,0.5,temp,2021-04-21T00:00:00Z
2021-04-26T00:00:00Z,21.987,0.5392,21.3593,22.6412,25.055,1,temp,2021-04-21T00:00:00Z
2021-04-27T00:00:00Z,22.0932,0.6883,21.2955,22.9736,26.03,0,temp,2021-04-21T00:00:00Z
2021-04-27T00:00:00Z,22.0931,0.6883,21.2948,22.9738,26.03,0.1,temp,2021-04-21T00:00:00Z
2021-04-27T00:00:00Z,22.0926,0.6876,21.2958,22.9707,25.9919,0.5,temp,2021-04-21T00:00:00Z
2021-04-27T00:00:00Z,22.0794,0.6697,21.2961,22.9694,24.71,1,temp,2021-04-21T00:00:00Z
2021-04-28T00:00:00Z,22.0423,0.794,21.2017,23.1427,26.68,0,temp,2021-04-21T00:00:00Z
2021-04-28T00:00:00Z,22.0423,0.7941,21.2002,23.1426,26.68,0.1,temp,2021-04-21T00:00:00Z
2021-04-28T00:00:00Z,22.0423,0.7938,21.2004,23.1423,26.6158,0.5,temp,2021-04-21T00:00:00Z
2021-04-28T00:00:00Z,22.0405,0.7894,21.1997,23.1412,24.905,1,temp,2021-04-21T00:00:00Z
