date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-05T00:00:00Z,7.0238,0.2659,6.6942,7.4122,6.996,0.1,temp,2021-04-21T00:00:00Z
2021-04-05T00:00:00Z,7.035,0.2616,6.6942,7.3747,6.996,0.5,temp,2021-04-21T00:00:00Z
2021-04-06T00:00:00Z,8.5947,0.2848,8.2549,8.9544,8.6972,0.1,temp,2021-04-21T00:00:00Z
2021-04-06T00:00:00Z,8.6019,0.2831,8.2699,8.923,8.6972,0.5,temp,2021-04-21T00:00:00Z
2021-04-07T00:00:00Z,8.3412,0.2479,8.0246,8.6527,8.4687,0.1,temp,2021-04-21T00:00:00Z
2021-04-07T00:00:00Z,8.3416,0.2575,8.0196,8.6576,8.4687,0.5,temp,2021-04-21T00:00:00Z
2021-04-08T00:00:00Z,8.0936,0.2733,7.7664,8.4828,8.1561,0.1,temp,2021-04-21T00:00:00Z
2021-04-08T00:00:00Z,8.0804,0.2684,7.7611,8.4131,8.1561,0.5,temp,2021-04-21T00:00:00Z
2021-04-09T00:00:00Z,8.2499,0.2707,7.9018,8.6233,8.2877,0.1,temp,2021-04-21T00:00:00Z
2021-04-09T00:00:00Z,8.2454,0.2766,7.8947,8.63,8.2877,0.5,temp,2021-04-21T00:00:00Z
2021-04-10T00:00:00Z,8.7217,0.2738,8.3722,9.0727,8.9087,0.1,temp,2021-04-21T00:00:00Z
2021-04-10T00:00:00Z,8.7211,0.2749,8.3719,9.0756,8.9087,0.5,temp,2021-04-21T00:00:00Z
2021-04-11T00:00:00Z,10.0502,0.2927,9.6909,10.4197,10.2408,0.1,temp,2021-04-21T00:00:00Z
2021-04-11T00:00:00Z,10.0646,0.2947,9.7144,10.4246,10.2408,0.5,temp,2021-04-21T00:00:00Z
2021-04-12T00:00:00Z,8.6916,0.274,8.3386,9.0584,8.6192,0.1,temp,2021-04-21T00:00:00Z
2021-04-12T00:00:00Z,8.6892,0.2805,8.3342,9.051,8.6192,0.5,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,6.1655,0.2724,5.8067,6.5187,6.3151,0.1,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,6.178,0.2882,5.808,6.5646,6.3151,0.5,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,3.8548,0.2642,3.5306,4.1901,4.1505,0.1,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,3.8387,0.2487,3.5261,4.1629,4.1505,0.5,temp,2021-04-21T00:00:00Z
