date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-05T00:00:00Z,7.0349,0.2924,6.6136,7.3923,6.996,0.1,temp,2021-04-22T00:00:00Z
2021-04-05T00:00:00Z,7.0316,0.294,6.6406,7.3757,6.996,0.5,temp,2021-04-22T00:00:00Z
2021-04-06T00:00:00Z,8.6658,0.2697,8.2938,8.9947,8.6972,0.1,temp,2021-04-22T00:00:00Z
2021-04-06T00:00:00Z,8.684,0.2647,8.3471,9.0018,8.6972,0.5,temp,2021-04-22T00:00:00Z
2021-04-07T00:00:00Z,8.3673,0.2909,8.0109,8.7591,8.4687,0.1,temp,2021-04-22T00:00:00Z
2021-04-07T00:00:00Z,8.3456,0.2815,7.9999,8.7301,8.4687,0.5,temp,2021-04-22T00:00:00Z
2021-04-08T00:00:00Z,8.0405,0.3003,7.6672,8.4072,8.1561,0.1,temp,2021-04-22T00:00:00Z
2021-04-08T00:00:00Z,8.0448,0.3038,7.6807,8.4327,8.1561,0.5,temp,2021-04-22T00:00:00Z
2021-04-09T00:00:00Z,8.2481,0.2776,7.8829,8.6278,8.2877,0.1,temp,2021-04-22T00:00:00Z
2021-04-09T00:00:00Z,8.2529,0.2731,7.919,8.6059,8.2877,0.5,temp,2021-04-22T00:00:00Z
2021-04-10T00:00:00Z,8.7642,0.2797,8.4164,9.1187,8.9087,0.1,temp,2021-04-22T00:00:00Z
2021-04-10T00:00:00Z,8.7645,0.2689,8.4019,9.085,8.9087,0.5,temp,2021-04-22T00:00:00Z
2021-04-11T00:00:00Z,10.0987,0.2821,9.7371,10.431,10.2408,0.1,temp,2021-04-22T00:00:00Z
2021-04-11T00:00:00Z,10.0795,0.2664,9.7603,10.3851,10.2408,0.5,temp,2021-04-22T00:00:00Z
2021-04-12T00:00:00Z,8.7082,0.2786,8.3449,9.0777,8.6192,0.1,temp,2021-04-22T00:00:00Z
2021-04-12T00:00:00Z,8.7042,0.2732,8.3403,9.0769,8.6192,0.5,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,6.1589,0.2738,5.807,6.5342,6.3151,0.1,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,6.1688,0.2799,5.8082,6.5435,6.3151,0.5,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,3.8752,0.2906,3.5244,4.2315,4.1505,0.1,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,3.8854,0.2764,3.4928,4.2238,4.1505,0.5,temp,2021-04-22T00:00:00Z
2021-04-15T00:00:00Z,3.3715,0.278,3.0043,3.7376,3.4725,0.1,temp,2021-04-22T00:00:00Z
2021-04-15T00:00:00Z,3.3632,0.2737,3.0262,3.7247,3.4725,0.5,temp,2021-04-22T00:00:00Z
2021-04-16T00:00:00Z,3.7047,0.2573,3.3556,4.0227,3.7598,0.1,temp,2021-04-22T00:00:00Z
2021-04-16T00:00:00Z,3.7216,0.264,3.3842,4.072,3.7598,0.5,temp,2021-04-22T00:00:00Z
2021-04-17T00:00:00Z,4.056,0.2729,3.6893,4.3915,4.0282,0.1,temp,2021-04-22T00:00:00Z
2021-04-17T00:00:00Z,4.0518,0.2681,3.7031,4.3849,4.0282,0.5,temp,2021-04-22T00:00:00Z
2021-04-18T00:00:00Z,6.0586,0.2607,5.704,6.3961,6.0558,0.1,temp,2021-04-22T00:00:00Z
2021-04-18T00:00:00Z,6.0571,0.2642,5.7166,6.4024,6.0558,0.5,temp,2021-04-22T00:00:00Z
2021-04-19T00:00:00Z,4.9417,0.2737,4.6187,5.3052,4.9824,0.1,temp,2021-04-22T00:00:00Z
2021-04-19T00:00:00Z,4.9335,0.2748,4.5809,5.2822,4.9824,0.5,temp,2021-04-22T00:00:00Z
2021-04-20T00:00:00Z,3.8147,0.2881,3.4578,4.2041,3.9603,0.1,temp,2021-04-22T00:00:00Z
2021-04-20T00:00:00Z,3.827,0.2786,3.5022,4.2278,3.9603,0.5,temp,2021-04-22T00:00:00Z
2021-04-21T00:00:00Z,3.6376,0.2379,3.3571,3.9603,3.6615,0.1,temp,2021-04-22T00:00:00Z
2021-04-21T00:00:00Z,3.6443,0.2291,3.3836,3.9319,3.6615,0.5,temp,2021-04-22T00:00:00Z
2021-04-21T00:00:00Z,3.6422,0.227,3.363,3.9103,3.6615,1,temp,2021-04-22T00:00:00Z
2021-04-22T00:00:00Z,4.5198,0.2721,4.2113,4.8655,4.5082,0.1,temp,2021-04-22T00:00:00Z
2021-04-22T00:00:00Z,4.516,0.2636,4.1769,4.8525,4.5082,0.5,temp,2021-04-22T00:00:00Z
2021-04-23T00:00:00Z,7.0593,0.8931,6.0339,8.1701,6.3139,0.1,temp,2021-04-22T00:00:00Z
2021-04-23T00:00:00Z,7.0573,0.9003,5.9803,8.1629,6.3139,0.5,temp,2021-04-22T00:00:00Z
2021-04-24T00:00:00Z,7.2295,1.2062,5.7347,8.7193,5.6798,0.1,temp,2021-04-22T00:00:00Z
2021-04-24T00:00:00Z,7.2167,1.2054,5.7749,8.7179,5.6798,0.5,temp,2021-04-22T00:00:00Z
2021-04-25T00:00:00Z,9.2237,1.6438,7.0937,11.0433,6.9798,0.1,temp,2021-04-22T00:00:00Z
2021-04-25T00:00:00Z,9.2276,1.6276,7.1505,11.0949,6.9798,0.5,temp,2021-04-22T00:00:00Z
2021-04-26T00:00:00Z,8.2204,1.6181,6.4908,10.2271,4.7399,0.1,temp,2021-04-22T00:00:00Z
2021-04-26T00:00:00Z,8.2341,1.6172,6.4668,10.1683,4.7399,0.5,temp,2021-04-22T00:00:00Z
2021-04-27T00:00:00Z,8.5906,2.1423,6.001,11.6727,5.8843,0.1,temp,2021-04-22T00:00:00Z
2021-04-27T00:00:00Z,8.5937,2.1468,5.9776,11.6827,5.8843,0.5,temp,2021-04-22T00:00:00Z
2021-04-28T00:00:00Z,9.1765,2.2278,6.4464,12.0209,9.4294,0.1,temp,2021-04-22T00:00:00Z
2021-04-28T00:00:00Z,9.1838,2.2333,6.4346,12.0555,9.4294,0.5,temp,2021-04-22T00:00:00Z
2021-04-29T00:00:00Z,10.7755,2.1281,7.983,13.5268,9.1587,0.1,temp,2021-04-22T00:00:00Z
2021-04-29T00:00:00Z,10.7641,2.1262,7.9872,13.5002,9.1587,0.5,temp,2021-04-22T00:00:00Z
2021-04-30T00:00:00Z,12.0961,2.2049,9.6338,14.7662,10.349,0.1,temp,2021-04-22T00:00:00Z
2021-04-30T00:00:00Z,12.0787,2.212,9.5695,14.7569,10.349,0.5,temp,2021-04-22T00:00:00Z
2021-05-01T00:00:00Z,12.643,2.4403,9.5551,15.8293,10.4601,0.1,temp,2021-04-22T00:00:00Z
2021-05-01T00:00:00Z,12.6442,2.4383,9.5488,15.8236,10.4601,0.5,temp,2021-04-22T00:00:00Z
2021-05-02T00:00:00Z,12.8572,2.6167,9.0735,16.0369,12.5817,0.1,temp,2021-04-22T00:00:00Z
2021-05-02T00:00:00Z,12.8572,2.614,9.1316,15.9561,12.5817,0.5,temp,2021-04-22T00:00:00Z
2021-05-03T00:00:00Z,12.8392,2.8045,9.1566,16.0847,11.4601,0.1,temp,2021-04-22T00:00:00Z
2021-05-03T00:00:00Z,12.841,2.8047,9.1814,16.0398,11.4601,0.5,temp,2021-04-22T00:00:00Z
