time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2021-05-30 00:00,27.4849,0,372,55.2446,3.6906,4e-4,0
2021-05-30 01:00,26.4806,0,372,68.9775,3.0035,4e-4,0
2021-05-30 02:00,25.3788,0,372,79.6111,2.4791,4e-4,0
2021-05-30 03:00,24.2169,0,372,87.3899,2.1008,4e-4,0
2021-05-30 04:00,23.0324,0,372,92.5578,1.8515,4e-4,0
2021-05-30 05:00,21.8629,0,372,95.3592,1.7145,4e-4,0
2021-05-30 06:00,20.7459,0,352,96.0384,1.6729,0,0
2021-05-30 07:00,19.7315,0,352,94.8332,1.7088,0,0
2021-05-30 08:00,18.9197,0,352,91.9569,1.7999,0,0
2021-05-30 09:00,18.4231,0,352,87.6166,1.9229,0,0
2021-05-30 10:00,18.3543,0,352,82.0192,2.0543,0,0
2021-05-30 11:00,18.8257,114,352,75.3717,2.1709,0,0
2021-05-30 12:00,19.95,284.4304,391,67.8811,2.2493,0,0
2021-05-30 13:00,21.7772,419.3556,391,59.7856,2.2715,0,0
2021-05-30 14:00,24.1073,534.45,391,51.447,2.2413,0,0
2021-05-30 15:00,26.6777,621.8759,391,43.2586,2.1678,0,0
2021-05-30 16:00,29.2258,675.6816,391,35.6133,2.0603,0,0
2021-05-30 17:00,31.4892,692.2065,391,28.9043,1.9279,0,0
2021-05-30 18:00,33.2053,783.721,408,23.5246,1.7798,0,0
2021-05-30 19:00,34.17,714.9965,408,19.8138,1.6257,0,0
2021-05-30 20:00,34.4134,607.8132,408,17.8975,1.4776,0,0
2021-05-30 21:00,34.024,469.4797,408,17.8476,1.3483,0,0
2021-05-30 22:00,33.0906,309.4265,408,19.7361,1.2503,0,0
2021-05-30 23:00,31.7015,138.563,408,23.6352,1.1962,0,0
2021-05-31 00:00,29.9454,0,366,29.6168,1.1988,0,0
2021-05-31 01:00,27.9194,0,366,37.5973,1.2648,0,0
2021-05-31 02:00,25.755,0,366,46.8712,1.378,0,0
2021-05-31 03:00,23.5924,0,366,56.577,1.5162,0,0
2021-05-31 04:00,21.5714,0,366,65.8537,1.6573,0,0
2021-05-31 05:00,19.8323,0,366,73.8398,1.7793,0,0
2021-05-31 06:00,18.5151,0,345,79.6743,1.8601,0,0
2021-05-31 07:00,17.7317,0,345,82.7111,1.8859,0,0
2021-05-31 08:00,17.4815,0,345,83.1658,1.8764,0,0
2021-05-31 09:00,17.7358,0,345,81.4695,1.8596,0,0
2021-05-31 10:00,18.4659,0,345,78.0529,1.8637,0,0
2021-05-31 11:00,19.6431,138,345,73.3471,1.9165,0,0
2021-05-31 12:00,21.2386,396.8178,378,67.7829,2.0462,0,0
2021-05-31 13:00,23.1952,584.6895,378,61.7847,2.2725,0,0
2021-05-31 14:00,25.3415,744.9836,378,55.7498,2.5816,0,0
2021-05-31 15:00,27.4775,866.7843,378,50.0691,2.9518,0,0
2021-05-31 16:00,29.4033,941.7995,378,45.1334,3.3609,0,0
2021-05-31 17:00,30.9188,964.9252,378,41.3334,3.7871,0,0
2021-05-31 18:00,31.8242,875.9645,398,39.06,4.2083,0,0
2021-05-31 19:00,31.9795,799.3755,398,38.5949,4.6013,0,0
2021-05-31 20:00,31.4853,679.8515,398,39.7839,4.9369,0,0
2021-05-31 21:00,30.5021,525.5425,398,42.3637,5.1847,0,0
2021-05-31 22:00,29.1903,346.9676,398,46.0711,5.3142,0,0
2021-05-31 23:00,27.7107,156.2984,398,50.6429,5.295,0,0
2021-06-01 00:00,26.2237,0,364.8771,55.8157,5.0967,0,0
2021-06-01 01:00,24.8636,0,364.8771,61.329,4.705,0,0
2021-06-01 02:00,23.659300000000002,0,364.8771,66.9321,4.1708,0,0
2021-06-01 03:00,22.6134,0,364.8771,72.377,3.5612,0,0
2021-06-01 04:00,21.7286,0,364.8771,77.4158,2.9433,0,0
2021-06-01 05:00,21.0074,0,364.8771,81.8004,2.3841,0,0
2021-06-01 06:00,20.4525,0,364,85.2829,1.9508,0,0
2021-06-01 07:00,20.0756,0,364,87.6361,1.6943,0,0
2021-06-01 08:00,19.9245,0,364,88.7167,1.6005,0,0
2021-06-01 09:00,20.0562,0,364,88.4024,1.6391,0,0
2021-06-01 10:00,20.5277,0,364,86.5708,1.7799,0,0
2021-06-01 11:00,21.3958,150,364,83.0996,1.9927,0,0
2021-06-01 12:00,22.7175,389.1428,396,77.8663,2.2471,4e-4,0
2021-06-01 13:00,24.5012,573.0594,396,70.9121,2.5193,4e-4,0
2021-06-01 14:00,26.5608,730.0146,396,62.9324,2.8104,4e-4,0
2021-06-01 15:00,28.6617,849.32,396,54.786,3.128,4e-4,0
2021-06-01 16:00,30.5693,922.853,396,47.3318,3.4795,4e-4,0
2021-06-01 17:00,32.0489,945.6102,396,41.4286,3.8725,4e-4,0
2021-06-01 18:00,32.866,479.3488,427,37.9354,4.3145,4e-4,0
2021-06-01 19:00,32.857,437.5598,427,37.4658,4.8011,4e-4,0
2021-06-01 20:00,32.1433,372.3017,427,39.653,5.2808,4e-4,0
2021-06-01 21:00,30.9175,288.024,427,43.8853,5.6898,4e-4,0
2021-06-01 22:00,29.3719,190.4718,427,49.5507,5.9648,4e-4,0
2021-06-01 23:00,27.6991,86.294,427,56.0373,6.0421,4e-4,0
2021-06-02 00:00,26.0916,0,376,62.7333,5.8582,0,0
2021-06-02 01:00,24.7064,0,376,69.109,5.3768,0,0
2021-06-02 02:00,23.5589,0,376,74.9641,4.6699,0,0
2021-06-02 03:00,22.6289,0,376,80.1804,3.837,0,0
2021-06-02 04:00,21.8961,0,376,84.6399,2.9772,0,0
2021-06-02 05:00,21.3406,0,376,88.2244,2.1898,0,0
2021-06-02 06:00,20.942,0,371.2704,90.8157,1.5742,0,0
2021-06-02 07:00,20.6934,0,371.2704,92.295,1.2045,0,0
2021-06-02 08:00,20.6402,0,371.2704,92.5395,1.0533,0,0
2021-06-02 09:00,20.8407,0,371.2704,91.4257,1.0684,0,0
2021-06-02 10:00,21.3536,0,371.2704,88.8303,1.1974,0,0
2021-06-02 11:00,22.2372,132,371.2704,84.6295,1.3879,0,0
2021-06-02 12:00,23.55,369.7643,405,78.7,1.5874,0,0
2021-06-02 13:00,25.304,544.2526,405,71.0781,1.7548,0,0
2021-06-02 14:00,27.3245,693.1968,405,62.4393,1.8944,0,0
2021-06-02 15:00,29.3905,806.4539,405,53.6192,2.0217,0,0
2021-06-02 16:00,31.2808,876.3126,405,45.4533,2.1521,0,0
2021-06-02 17:00,32.7744,898.0197,405,38.777,2.3012,0,0
2021-06-02 18:00,33.65,678.6762,418.4052,34.4259,2.4844,0,0
2021-06-02 19:00,33.751,619.6827,418.4052,33.0111,2.7094,0,0
2021-06-02 20:00,33.178,527.4952,418.4052,34.2471,2.9519,0,0
2021-06-02 21:00,32.0963,408.3991,418.4052,37.624,3.1798,0,0
2021-06-02 22:00,30.671,270.5128,418.4052,42.6321,3.361,0,0
2021-06-02 23:00,29.0671,123.234,418.4052,48.7615,3.4633,0,0
2021-06-03 00:00,27.45,0,379,55.5024,3.4548,0,0
2021-06-03 01:00,25.9594,0,379,62.393,3.3158,0,0
2021-06-03 02:00,24.6339,0,379,69.1637,3.078,0,0
2021-06-03 03:00,23.4869,0,379,75.5931,2.7855,0,0
2021-06-03 04:00,22.5317,0,379,81.4597,2.4824,0,0
2021-06-03 05:00,21.7816,0,379,86.5418,2.2131,0,0
2021-06-03 06:00,21.25,0,373.6746,90.618,2.0216,0,0
2021-06-03 07:00,20.9537,0,373.6746,93.4722,1.9426,0,0
2021-06-03 08:00,20.9234,0,373.6746,94.9096,1.9721,0,0
2021-06-03 09:00,21.1934,0,373.6746,94.741,2.0965,0,0
2021-06-03 10:00,21.7979,0,373.6746,92.7771,2.3024,0,0
2021-06-03 11:00,22.7713,150,373.6746,88.8285,2.576,0,0
2021-06-03 12:00,24.1477,339.1989,418,82.7059,2.9039,0,0
2021-06-03 13:00,25.9172,499.0485,418,74.4466,3.2677,0,0
2021-06-03 14:00,27.8937,635.5303,418,64.9941,3.6299,0,0
2021-06-03 15:00,29.8467,739.3497,418,55.5186,3.9482,0,0
2021-06-03 16:00,31.5459,803.4382,418,47.1902,4.1804,0,0
2021-06-03 17:00,32.7608,823.4344,418,41.1791,4.284,0,0
2021-06-03 18:00,33.2611,321.9268,445.1907,38.6553,4.2169,0.0124,0
2021-06-03 19:00,32.8929,294.025,445.1907,40.4008,3.9537,0.0124,0
2021-06-03 20:00,31.8078,250.3929,445.1907,45.645,3.5375,0.0124,0
2021-06-03 21:00,30.2339,194.0052,445.1907,53.229,3.0282,0.0124,0
2021-06-03 22:00,28.3993,128.7056,445.1907,61.9941,2.4859,0.0124,0
2021-06-03 23:00,26.5322,58.9445,445.1907,70.7814,1.9706,0.0124,0
2021-06-04 00:00,24.8606,0,402,78.4322,1.5423,0.0116,0
2021-06-04 01:00,23.563,0,402,84.0534,1.2465,0.0116,0
2021-06-04 02:00,22.619,0,402,87.8149,1.0709,0.0116,0
2021-06-04 03:00,21.9586,0,402,90.1526,0.9884,0.0116,0
2021-06-04 04:00,21.5119,0,402,91.5022,0.9723,0.0116,0
2021-06-04 05:00,21.2088,0,402,92.2994,0.9955,0.0116,0
2021-06-04 06:00,20.9795,0,382.1183,92.9799,1.0312,8e-4,0
2021-06-04 07:00,20.7758,0,382.1183,93.8453,1.0591,8e-4,0
2021-06-04 08:00,20.6382,0,382.1183,94.6596,1.0859,8e-4,0
2021-06-04 09:00,20.6291,0,382.1183,95.0524,1.1248,8e-4,0
2021-06-04 10:00,20.8107,0,382.1183,94.6536,1.189,8e-4,0
2021-06-04 11:00,21.2456,48,382.1183,93.0929,1.2919,8e-4,0
2021-06-04 12:00,21.9961,98.6165,418.0789,89.9999,1.4467,0.0032,0
2021-06-04 13:00,23.0871,145.0369,418.0789,85.199,1.6596,0.0032,0
2021-06-04 14:00,24.3939,184.6812,418.0789,79.2923,1.909,0.0032,0
2021-06-04 15:00,25.7542,214.8496,418.0789,73.0766,2.1661,0.0032,0
2021-06-04 16:00,27.0059,233.4879,418.0789,67.3485,2.4021,0.0032,0
2021-06-04 17:00,27.9866,239.3279,418.0789,62.9048,2.5883,0.0032,0
2021-06-04 18:00,28.5342,337.028,422.9211,60.5422,2.6959,0.01,0
2021-06-04 19:00,28.5356,307.9021,422.9211,60.8139,2.7057,0.01,0
2021-06-04 20:00,28.0737,262.3227,422.9211,63.2988,2.6363,0.01,0
2021-06-04 21:00,27.2805,203.397,422.9211,67.3326,2.5158,0.01,0
2021-06-04 22:00,26.2882,135.1417,422.9211,72.2507,2.3722,0.01,0
2021-06-04 23:00,25.2288,62.2085,422.9211,77.3885,2.2336,0.01,0
