date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-22T00:00:00Z,24.6316,0.076,24.5406,24.7261,25.4933,0.5,temp,2021-04-23T00:00:00Z
2021-04-23T00:00:00Z,24.5315,0.0675,24.4443,24.6205,24.5333,0.5,temp,2021-04-23T00:00:00Z
2021-04-24T00:00:00Z,24.2466,0.7541,23.3254,25.1959,24.6708,0.5,temp,2021-04-23T00:00:00Z
2021-04-25T00:00:00Z,24.384,0.9847,23.1747,25.6522,24.8333,0.5,temp,2021-04-23T00:00:00Z
2021-04-26T00:00:00Z,25.1332,1.0938,23.7316,26.4979,25.8675,0.5,temp,2021-04-23T00:00:00Z
2021-04-27T00:00:00Z,25.3038,1.282,23.8197,26.9586,25.7758,0.5,temp,2021-04-23T00:00:00Z
2021-04-28T00:00:00Z,25.2004,1.2897,23.5356,26.8867,25.995,0.5,temp,2021-04-23T00:00:00Z
2021-04-29T00:00:00Z,25.24,1.3693,23.585,26.9833,26.54,0.5,temp,2021-04-23T00:00:00Z
2021-04-30T00:00:00Z,25.1742,1.4926,23.4348,27.1718,26.9775,0.5,temp,2021-04-23T00:00:00Z
2021-05-01T00:00:00Z,25.1218,1.612,23.151,27.2782,27.7167,0.5,temp,2021-04-23T00:00:00Z
2021-05-02T00:00:00Z,25.0764,1.7,23.0607,27.3159,27.67,0.5,temp,2021-04-23T00:00:00Z
2021-05-03T00:00:00Z,25.0984,1.5999,23.0437,27.2023,27.5075,0.5,temp,2021-04-23T00:00:00Z
2021-05-04T00:00:00Z,25.3553,1.7627,22.9829,27.5745,27.8675,0.5,temp,2021-04-23T00:00:00Z
2021-05-05T00:00:00Z,25.5147,1.8009,23.2115,27.9269,28.815,0.5,temp,2021-04-23T00:00:00Z
2021-05-06T00:00:00Z,25.7673,1.8164,23.6102,27.8266,28.7283,0.5,temp,2021-04-23T00:00:00Z
2021-05-07T00:00:00Z,26.0023,1.8703,23.7683,28.3973,28.4225,0.5,temp,2021-04-23T00:00:00Z
2021-05-08T00:00:00Z,26.2676,1.7514,24.1423,28.4859,27.8908,0.5,temp,2021-04-23T00:00:00Z
2021-05-09T00:00:00Z,26.4466,1.7305,24.3387,28.7148,27.8275,0.5,temp,2021-04-23T00:00:00Z
2021-05-10T00:00:00Z,26.4832,1.7669,24.1887,28.97,28,0.5,temp,2021-04-23T00:00:00Z
2021-05-11T00:00:00Z,26.4542,1.7576,24.0925,28.8358,27.8733,0.5,temp,2021-04-23T00:00:00Z
2021-05-12T00:00:00Z,26.5928,1.7352,24.2207,28.8244,27.8725,0.5,temp,2021-04-23T00:00:00Z
2021-05-13T00:00:00Z,26.6985,1.7501,24.4706,29.0211,28.53,0.5,temp,2021-04-23T00:00:00Z
2021-05-14T00:00:00Z,26.7719,1.8924,24.4148,28.9558,26.72,0.5,temp,2021-04-23T00:00:00Z
2021-05-15T00:00:00Z,26.8039,1.9455,24.5939,29.2384,26.5542,0.5,temp,2021-04-23T00:00:00Z
2021-05-16T00:00:00Z,26.989,1.9402,24.5299,29.2861,26.0208,0.5,temp,2021-04-23T00:00:00Z
2021-05-17T00:00:00Z,27.0606,1.9532,24.7852,29.5387,25.9608,0.5,temp,2021-04-23T00:00:00Z
2021-05-18T00:00:00Z,26.9997,1.9557,24.4695,29.4221,26.1775,0.5,temp,2021-04-23T00:00:00Z
2021-05-19T00:00:00Z,27.0186,1.8942,24.6842,29.1891,26.2433,0.5,temp,2021-04-23T00:00:00Z
2021-05-20T00:00:00Z,26.9717,1.9375,24.5882,29.2623,26.0308,0.5,temp,2021-04-23T00:00:00Z
2021-05-21T00:00:00Z,27.0446,1.9836,24.6215,29.5867,26.1383,0.5,temp,2021-04-23T00:00:00Z
2021-05-22T00:00:00Z,27.2684,1.9329,24.5901,29.5328,26.0467,0.5,temp,2021-04-23T00:00:00Z
2021-05-23T00:00:00Z,27.1701,1.9586,24.7182,29.7292,26.4692,0.5,temp,2021-04-23T00:00:00Z
2021-05-24T00:00:00Z,27.3058,1.8982,25.0352,29.7092,27.2775,0.5,temp,2021-04-23T00:00:00Z
2021-05-25T00:00:00Z,27.3718,1.778,25.2037,29.4669,27.6667,0.5,temp,2021-04-23T00:00:00Z
2021-05-26T00:00:00Z,27.5597,1.7404,25.5776,29.9281,28.1825,0.5,temp,2021-04-23T00:00:00Z
2021-05-27T00:00:00Z,27.6296,1.8733,25.371,29.9941,28.6658,0.5,temp,2021-04-23T00:00:00Z
2021-05-28T00:00:00Z,27.8739,1.7868,25.7563,30.0825,28.63,0.5,temp,2021-04-23T00:00:00Z
