date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-01T00:00:00Z,25.2067,1.2953,23.5932,26.8023,24.9342,0.5,temp,2021-04-25T00:00:00Z
2021-04-02T00:00:00Z,23.5014,0.0722,23.4143,23.589,23.4867,0.5,temp,2021-04-25T00:00:00Z
2021-04-03T00:00:00Z,21.9287,0.0769,21.8233,22.0311,21.9242,0.5,temp,2021-04-25T00:00:00Z
2021-04-04T00:00:00Z,21.5137,0.0694,21.4266,21.6034,21.5117,0.5,temp,2021-04-25T00:00:00Z
2021-04-05T00:00:00Z,22.6652,0.0643,22.5814,22.742,22.6692,0.5,temp,2021-04-25T00:00:00Z
2021-04-06T00:00:00Z,23.073,0.0689,22.9855,23.1559,23.0725,0.5,temp,2021-04-25T00:00:00Z
2021-04-07T00:00:00Z,23.2473,0.0723,23.1491,23.334,23.2467,0.5,temp,2021-04-25T00:00:00Z
2021-04-08T00:00:00Z,23.3155,0.0749,23.214,23.3982,23.315,0.5,temp,2021-04-25T00:00:00Z
2021-04-09T00:00:00Z,23.4008,0.0728,23.3073,23.4871,23.4025,0.5,temp,2021-04-25T00:00:00Z
2021-04-10T00:00:00Z,23.7411,0.0663,23.6614,23.8206,23.7492,0.5,temp,2021-04-25T00:00:00Z
2021-04-11T00:00:00Z,23.6126,0.0643,23.5413,23.6892,23.6133,0.5,temp,2021-04-25T00:00:00Z
2021-04-12T00:00:00Z,22.572,0.0679,22.4902,22.6647,22.5683,0.5,temp,2021-04-25T00:00:00Z
2021-04-13T00:00:00Z,24.2576,0.0735,24.1671,24.3487,24.2633,0.5,temp,2021-04-25T00:00:00Z
2021-04-14T00:00:00Z,24.569,0.0658,24.4776,24.6498,24.575,0.5,temp,2021-04-25T00:00:00Z
2021-04-15T00:00:00Z,25.3226,0.0636,25.2469,25.4029,25.3175,0.5,temp,2021-04-25T00:00:00Z
2021-04-16T00:00:00Z,24.2766,0.0658,24.1966,24.3626,24.2742,0.5,temp,2021-04-25T00:00:00Z
2021-04-17T00:00:00Z,24.028,0.0708,23.9375,24.1222,24.0175,0.5,temp,2021-04-25T00:00:00Z
2021-04-18T00:00:00Z,24.3955,0.0718,24.3005,24.4749,24.3975,0.5,temp,2021-04-25T00:00:00Z
2021-04-19T00:00:00Z,24.161,0.0724,24.0714,24.2549,24.1517,0.5,temp,2021-04-25T00:00:00Z
2021-04-20T00:00:00Z,25.0974,0.0722,25.0044,25.2013,25.0942,0.5,temp,2021-04-25T00:00:00Z
2021-04-21T00:00:00Z,24.6311,0.0644,24.5454,24.7097,24.6308,0.5,temp,2021-04-25T00:00:00Z
2021-04-22T00:00:00Z,25.494,0.0655,25.4171,25.5741,25.4933,0.5,temp,2021-04-25T00:00:00Z
2021-04-23T00:00:00Z,24.5314,0.0696,24.4355,24.6117,24.5333,0.5,temp,2021-04-25T00:00:00Z
2021-04-24T00:00:00Z,24.6657,0.0759,24.5666,24.7741,24.6708,0.5,temp,2021-04-25T00:00:00Z
2021-04-25T00:00:00Z,24.8326,0.0705,24.7396,24.9227,24.8333,0.5,temp,2021-04-25T00:00:00Z
2021-04-26T00:00:00Z,25.217,0.8816,24.0948,26.3542,25.8675,0.5,temp,2021-04-25T00:00:00Z
2021-04-27T00:00:00Z,25.2203,1.0836,23.8593,26.5899,25.7758,0.5,temp,2021-04-25T00:00:00Z
2021-04-28T00:00:00Z,25.1763,1.191,23.6618,26.8025,25.995,0.5,temp,2021-04-25T00:00:00Z
2021-04-29T00:00:00Z,25.3559,1.3208,23.658,27.044,26.54,0.5,temp,2021-04-25T00:00:00Z
2021-04-30T00:00:00Z,25.5424,1.3545,23.8771,27.2222,26.9775,0.5,temp,2021-04-25T00:00:00Z
2021-05-01T00:00:00Z,25.7959,1.4221,23.9195,27.743,27.7167,0.5,temp,2021-04-25T00:00:00Z
2021-05-02T00:00:00Z,25.7226,1.6555,23.7306,27.8784,27.67,0.5,temp,2021-04-25T00:00:00Z
2021-05-03T00:00:00Z,25.5777,1.8053,23.3266,27.7097,27.5075,0.5,temp,2021-04-25T00:00:00Z
2021-05-04T00:00:00Z,25.6323,1.8224,23.6494,27.7533,27.8675,0.5,temp,2021-04-25T00:00:00Z
2021-05-05T00:00:00Z,25.9689,1.8488,23.635,28.2013,28.815,0.5,temp,2021-04-25T00:00:00Z
2021-05-06T00:00:00Z,26.2819,1.9918,23.842,28.8965,28.7283,0.5,temp,2021-04-25T00:00:00Z
2021-05-07T00:00:00Z,26.3621,1.9539,24.0282,28.764,28.4225,0.5,temp,2021-04-25T00:00:00Z
2021-05-08T00:00:00Z,26.3309,1.8104,24.2796,28.5947,27.8908,0.5,temp,2021-04-25T00:00:00Z
2021-05-09T00:00:00Z,26.3698,1.8661,24.0979,28.5467,27.8275,0.5,temp,2021-04-25T00:00:00Z
2021-05-10T00:00:00Z,26.512,1.8533,24.1472,28.507,28,0.5,temp,2021-04-25T00:00:00Z
2021-05-11T00:00:00Z,26.5255,1.9687,23.941,28.8204,27.8733,0.5,temp,2021-04-25T00:00:00Z
2021-05-12T00:00:00Z,26.6423,1.9552,23.9776,28.8993,27.8725,0.5,temp,2021-04-25T00:00:00Z
