date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-09T00:00:00Z,8.79,0.2673,8.4632,9.137,8.8548,0.1,temp,2021-04-20T00:00:00Z
2021-04-09T00:00:00Z,8.799,0.2743,8.4469,9.1258,8.8548,0.5,temp,2021-04-20T00:00:00Z
2021-04-10T00:00:00Z,8.9913,0.2471,8.6819,9.2916,9.0599,0.1,temp,2021-04-20T00:00:00Z
2021-04-10T00:00:00Z,8.9902,0.2439,8.6858,9.288,9.0599,0.5,temp,2021-04-20T00:00:00Z
2021-04-10T00:00:00Z,8.982,0.2372,8.664,9.2447,9.0599,1,temp,2021-04-20T00:00:00Z
2021-04-11T00:00:00Z,9.5714,0.2834,9.2048,9.9289,9.6788,0.1,temp,2021-04-20T00:00:00Z
2021-04-11T00:00:00Z,9.5716,0.2824,9.1836,9.9283,9.6788,0.5,temp,2021-04-20T00:00:00Z
2021-04-12T00:00:00Z,9.3356,0.2749,9.0361,9.6821,9.371,0.1,temp,2021-04-20T00:00:00Z
2021-04-12T00:00:00Z,9.347,0.2756,9.0302,9.7042,9.371,0.5,temp,2021-04-20T00:00:00Z
2021-04-13T00:00:00Z,7.2466,0.2441,6.9631,7.5786,7.3492,0.1,temp,2021-04-20T00:00:00Z
2021-04-13T00:00:00Z,7.243,0.2317,6.9524,7.5206,7.3492,0.5,temp,2021-04-20T00:00:00Z
2021-04-13T00:00:00Z,7.243,0.2357,6.9284,7.583,7.3492,1,temp,2021-04-20T00:00:00Z
2021-04-14T00:00:00Z,4.558,0.2851,4.2276,4.9054,4.7763,0.5,temp,2021-04-20T00:00:00Z
2021-04-14T00:00:00Z,4.557,0.2887,4.2002,4.9147,4.7763,1,temp,2021-04-20T00:00:00Z
2021-04-15T00:00:00Z,3.8962,0.2627,3.5679,4.2431,3.9896,0.5,temp,2021-04-20T00:00:00Z
2021-04-15T00:00:00Z,3.9037,0.2636,3.5858,4.2263,3.9896,1,temp,2021-04-20T00:00:00Z
2021-04-16T00:00:00Z,4.1304,0.2885,3.781,4.4663,4.1613,0.5,temp,2021-04-20T00:00:00Z
2021-04-16T00:00:00Z,4.125,0.2925,3.7305,4.4576,4.1613,1,temp,2021-04-20T00:00:00Z
2021-04-17T00:00:00Z,4.5268,0.2664,4.1744,4.865,4.4943,0.5,temp,2021-04-20T00:00:00Z
2021-04-17T00:00:00Z,4.5305,0.2636,4.2143,4.8481,4.4943,1,temp,2021-04-20T00:00:00Z
2021-04-18T00:00:00Z,5.8978,0.2276,5.6296,6.211,5.8682,0.1,temp,2021-04-20T00:00:00Z
2021-04-18T00:00:00Z,5.9007,0.2189,5.6583,6.1956,5.8682,0.5,temp,2021-04-20T00:00:00Z
2021-04-18T00:00:00Z,5.9052,0.2289,5.6372,6.1958,5.8682,1,temp,2021-04-20T00:00:00Z
2021-04-19T00:00:00Z,5.0859,0.2716,4.7454,5.4144,5.1214,0.5,temp,2021-04-20T00:00:00Z
2021-04-19T00:00:00Z,5.0821,0.2752,4.7434,5.4435,5.1214,1,temp,2021-04-20T00:00:00Z
2021-04-20T00:00:00Z,4.2292,0.264,3.8723,4.5811,4.3241,0.5,temp,2021-04-20T00:00:00Z
2021-04-20T00:00:00Z,4.2233,0.2735,3.8634,4.5541,4.3241,1,temp,2021-04-20T00:00:00Z
2021-04-21T00:00:00Z,5.6293,0.8612,4.5531,6.6944,4.0258,0.5,temp,2021-04-20T00:00:00Z
2021-04-21T00:00:00Z,5.627,0.8681,4.4797,6.7151,4.0258,1,temp,2021-04-20T00:00:00Z
2021-04-22T00:00:00Z,7.2777,1.2696,5.5504,8.8246,4.7994,0.1,temp,2021-04-20T00:00:00Z
2021-04-22T00:00:00Z,7.2644,1.2615,5.5494,8.8201,4.7994,0.5,temp,2021-04-20T00:00:00Z
2021-04-22T00:00:00Z,7.2512,1.2662,5.4731,8.8609000000000009,4.7994,1,temp,2021-04-20T00:00:00Z
2021-04-23T00:00:00Z,8.8651,1.4576,6.9342,10.7639,5.8943,0.1,temp,2021-04-20T00:00:00Z
2021-04-23T00:00:00Z,8.8707,1.46,6.8934,10.7752,5.8943,0.5,temp,2021-04-20T00:00:00Z
2021-04-24T00:00:00Z,9.5206,1.671,7.4047,11.7796,5.8833,0.1,temp,2021-04-20T00:00:00Z
2021-04-24T00:00:00Z,9.5273,1.6735,7.3968,11.7882,5.8833,0.5,temp,2021-04-20T00:00:00Z
2021-04-24T00:00:00Z,9.5175,1.6738,7.3569,11.7398,5.8833,1,temp,2021-04-20T00:00:00Z
