date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-23T00:00:00Z,8.418,0.1824,8.1838,8.6635,9.625,0,temp,2021-04-24T00:00:00Z
2021-04-23T00:00:00Z,8.4168,0.181,8.1972,8.6406,9.625,0.1,temp,2021-04-24T00:00:00Z
2021-04-23T00:00:00Z,8.4194,0.183,8.194,8.6722,9.5711,0.5,temp,2021-04-24T00:00:00Z
2021-04-23T00:00:00Z,8.4071,0.1785,8.1982,8.622,9.26,1,temp,2021-04-24T00:00:00Z
2021-04-23T00:00:00Z,8.3385,0.1754,8.1395,8.5619,7.975,2,temp,2021-04-24T00:00:00Z
2021-04-23T00:00:00Z,8.1185,0.202,7.8837,8.3756,7.695,3,temp,2021-04-24T00:00:00Z
2021-04-23T00:00:00Z,6.9616,0.2521,6.6376,7.2702,7.495,4,temp,2021-04-24T00:00:00Z
2021-04-24T00:00:00Z,8.8951,0.2006,8.641,9.1687,9.195,0,temp,2021-04-24T00:00:00Z
2021-04-24T00:00:00Z,8.8721,0.1845,8.636,9.1113,9.195,0.1,temp,2021-04-24T00:00:00Z
2021-04-24T00:00:00Z,8.8293,0.1746,8.6109000000000009,9.0605,9.1807,0.5,temp,2021-04-24T00:00:00Z
2021-04-24T00:00:00Z,8.7757,0.1654,8.5764,9.0125,9.08,1,temp,2021-04-24T00:00:00Z
2021-04-24T00:00:00Z,8.7002,0.1778,8.4685,8.9342,8.445,2,temp,2021-04-24T00:00:00Z
2021-04-24T00:00:00Z,8.506,0.1828,8.2662,8.7244,8.01,3,temp,2021-04-24T00:00:00Z
2021-04-24T00:00:00Z,7.9146,0.2498,7.5926,8.2193,7.48,4,temp,2021-04-24T00:00:00Z
2021-04-25T00:00:00Z,8.8878,0.9199,7.7228,10.0968,8.755,0,temp,2021-04-24T00:00:00Z
2021-04-25T00:00:00Z,8.8947,0.9293,7.6534,10.2064,8.755,0.1,temp,2021-04-24T00:00:00Z
2021-04-25T00:00:00Z,8.8934,0.9269,7.6368,10.2043,8.7568,0.5,temp,2021-04-24T00:00:00Z
2021-04-25T00:00:00Z,8.9004,0.9239,7.6057,10.0726,8.77,1,temp,2021-04-24T00:00:00Z
2021-04-25T00:00:00Z,8.9104,0.9177,7.6251,10.026,8.76,2,temp,2021-04-24T00:00:00Z
2021-04-25T00:00:00Z,8.8656,0.8992,7.69,9.9784,8.03,3,temp,2021-04-24T00:00:00Z
2021-04-25T00:00:00Z,8.2968,0.8753,7.2291,9.3904,7.6,4,temp,2021-04-24T00:00:00Z
2021-04-26T00:00:00Z,11.178,1.1831,9.5709,12.5457,9.765,0,temp,2021-04-24T00:00:00Z
2021-04-26T00:00:00Z,11.1944,1.1861,9.626,12.5744,9.765,0.1,temp,2021-04-24T00:00:00Z
2021-04-26T00:00:00Z,11.1862,1.1823,9.5382,12.594,9.7179,0.5,temp,2021-04-24T00:00:00Z
2021-04-26T00:00:00Z,11.0576,1.1418,9.6248,12.4033,9.535,1,temp,2021-04-24T00:00:00Z
2021-04-26T00:00:00Z,9.7751,1.1111,8.3091,11.0346,8.45,2,temp,2021-04-24T00:00:00Z
