date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-05T00:00:00Z,5.5866,0.1938,5.3348,5.826,5.65,0,temp,2021-04-26T00:00:00Z
2021-04-05T00:00:00Z,5.5776,0.1926,5.3385,5.8223,5.65,0.1,temp,2021-04-26T00:00:00Z
2021-04-05T00:00:00Z,5.5776,0.1771,5.364,5.8215,5.65,0.5,temp,2021-04-26T00:00:00Z
2021-04-05T00:00:00Z,5.5612,0.1645,5.3466,5.7725,5.65,1,temp,2021-04-26T00:00:00Z
2021-04-05T00:00:00Z,5.5094,0.163,5.3014,5.7222,5.51,2,temp,2021-04-26T00:00:00Z
2021-04-05T00:00:00Z,5.4043,0.181,5.1479,5.6414,5.28,3,temp,2021-04-26T00:00:00Z
2021-04-05T00:00:00Z,5.3199,0.1983,5.0669,5.5744,5.19,4,temp,2021-04-26T00:00:00Z
2021-04-06T00:00:00Z,6.8963,0.1744,6.6645,7.122,7.375,0,temp,2021-04-26T00:00:00Z
2021-04-06T00:00:00Z,6.8746,0.1697,6.6645,7.0956,7.375,0.1,temp,2021-04-26T00:00:00Z
2021-04-06T00:00:00Z,6.8247,0.1691,6.6106,7.0561,7.135,0.5,temp,2021-04-26T00:00:00Z
2021-04-06T00:00:00Z,6.7532,0.1717,6.5464,6.9702,6.92,1,temp,2021-04-26T00:00:00Z
2021-04-06T00:00:00Z,6.5418,0.1692,6.3303,6.7638,6.005,2,temp,2021-04-26T00:00:00Z
2021-04-06T00:00:00Z,6.2347,0.1789,5.9992,6.4668,5.64,3,temp,2021-04-26T00:00:00Z
2021-04-06T00:00:00Z,5.8322,0.2039,5.5699,6.0876,5.5164,4,temp,2021-04-26T00:00:00Z
2021-04-07T00:00:00Z,9.5427,0.2233,9.2408,9.8279,9.32,0,temp,2021-04-26T00:00:00Z
2021-04-07T00:00:00Z,9.5719,0.2074,9.2996,9.8318,9.32,0.1,temp,2021-04-26T00:00:00Z
2021-04-07T00:00:00Z,8.1774,0.1941,7.9423,8.4421,8.97,0.5,temp,2021-04-26T00:00:00Z
2021-04-07T00:00:00Z,7.7854,0.194,7.5518,8.0301,8.565,1,temp,2021-04-26T00:00:00Z
2021-04-07T00:00:00Z,6.9355,0.196,6.677,7.181,6.405,2,temp,2021-04-26T00:00:00Z
2021-04-07T00:00:00Z,6.0589,0.2017,5.7982,6.2917,5.72,3,temp,2021-04-26T00:00:00Z
2021-04-07T00:00:00Z,5.5914,0.2166,5.2935,5.8415,5.39,4,temp,2021-04-26T00:00:00Z
2021-04-08T00:00:00Z,12.1131,0.1966,11.8428,12.3458,13.15,0,temp,2021-04-26T00:00:00Z
2021-04-08T00:00:00Z,12.1105,0.1944,11.8651,12.3375,13.15,0.1,temp,2021-04-26T00:00:00Z
2021-04-08T00:00:00Z,11.922,0.1882,11.6858,12.1306,12.87,0.5,temp,2021-04-26T00:00:00Z
2021-04-08T00:00:00Z,11.3904,0.1828,11.1511,11.6379,10.95,1,temp,2021-04-26T00:00:00Z
2021-04-08T00:00:00Z,8.5022,0.1901,8.2642,8.7097,7.925,2,temp,2021-04-26T00:00:00Z
2021-04-08T00:00:00Z,7.228,0.1983,6.9506,7.4764,6.23,3,temp,2021-04-26T00:00:00Z
2021-04-08T00:00:00Z,6.5087,0.2375,6.2132,6.8424,5.705,4,temp,2021-04-26T00:00:00Z
2021-04-09T00:00:00Z,12.8876,0.2142,12.6459,13.161,13.28,0,temp,2021-04-26T00:00:00Z
2021-04-09T00:00:00Z,12.8574,0.1959,12.6332,13.1073,13.28,0.1,temp,2021-04-26T00:00:00Z
2021-04-09T00:00:00Z,12.5664,0.1946,12.3191,12.8135,12.645,0.5,temp,2021-04-26T00:00:00Z
2021-04-09T00:00:00Z,11.4763,0.2041,11.208,11.7116,11.865,1,temp,2021-04-26T00:00:00Z
2021-04-09T00:00:00Z,8.4025,0.1798,8.1928,8.6332,8.1649,2,temp,2021-04-26T00:00:00Z
2021-04-09T00:00:00Z,6.8434,0.1744,6.6342,7.0808,6.155,3,temp,2021-04-26T00:00:00Z
2021-04-09T00:00:00Z,5.9978,0.2034,5.7745,6.2743,5.475,4,temp,2021-04-26T00:00:00Z
2021-04-10T00:00:00Z,12.8166,0.2012,12.5485,13.0785,13.265,0,temp,2021-04-26T00:00:00Z
2021-04-10T00:00:00Z,12.8042,0.188,12.5732,13.0489,13.265,0.1,temp,2021-04-26T00:00:00Z
2021-04-10T00:00:00Z,12.7965,0.2,12.5508,13.0439,13.115,0.5,temp,2021-04-26T00:00:00Z
2021-04-10T00:00:00Z,12.7443,0.2102,12.4946,13.0216,12.74,1,temp,2021-04-26T00:00:00Z
2021-04-10T00:00:00Z,8.1637,0.345,7.7257,8.6331,7.74,2,temp,2021-04-26T00:00:00Z
2021-04-10T00:00:00Z,7.0004,0.2368,6.721,7.2631,6.9984,3,temp,2021-04-26T00:00:00Z
2021-04-10T00:00:00Z,6.3447,0.21,6.0217,6.5779,5.72,4,temp,2021-04-26T00:00:00Z
2021-04-11T00:00:00Z,12.1664,0.1978,11.9013,12.4158,12.385,0,temp,2021-04-26T00:00:00Z
2021-04-11T00:00:00Z,12.1575,0.1854,11.9105,12.3901,12.385,0.1,temp,2021-04-26T00:00:00Z
2021-04-11T00:00:00Z,12.134,0.181,11.8927,12.3495,12.38,0.5,temp,2021-04-26T00:00:00Z
2021-04-11T00:00:00Z,12.116,0.1879,11.8574,12.3642,11.985,1,temp,2021-04-26T00:00:00Z
2021-04-11T00:00:00Z,7.859,0.307,7.5057,8.2481,7.565,2,temp,2021-04-26T00:00:00Z
2021-04-11T00:00:00Z,6.7321,0.2049,6.4574,6.9757,6.8658,3,temp,2021-04-26T00:00:00Z
2021-04-11T00:00:00Z,6.0497,0.2032,5.7836,6.2847,5.64,4,temp,2021-04-26T00:00:00Z
2021-04-12T00:00:00Z,10.4377,0.2065,10.167,10.7077,10.28,0,temp,2021-04-26T00:00:00Z
2021-04-12T00:00:00Z,10.4476,0.1895,10.2187,10.7022,10.28,0.1,temp,2021-04-26T00:00:00Z
2021-04-12T00:00:00Z,10.4545,0.184,10.2149,10.6906,10.255,0.5,temp,2021-04-26T00:00:00Z
2021-04-12T00:00:00Z,10.4569,0.1852,10.2264,10.6999,9.855,1,temp,2021-04-26T00:00:00Z
2021-04-12T00:00:00Z,7.6422,0.2677,7.2992,7.9798,7.98,2,temp,2021-04-26T00:00:00Z
2021-04-12T00:00:00Z,6.2635,0.2092,5.9987,6.529,6.6615,3,temp,2021-04-26T00:00:00Z
2021-04-12T00:00:00Z,5.5269,0.2205,5.2559,5.7929,5.765,4,temp,2021-04-26T00:00:00Z
2021-04-13T00:00:00Z,10.5325,0.1856,10.282,10.7435,10.52,0,temp,2021-04-26T00:00:00Z
2021-04-13T00:00:00Z,10.5482,0.1769,10.3307,10.7799,10.52,0.1,temp,2021-04-26T00:00:00Z
2021-04-13T00:00:00Z,10.5606,0.1694,10.3439,10.7758,10.52,0.5,temp,2021-04-26T00:00:00Z
2021-04-13T00:00:00Z,10.5415,0.1793,10.3141,10.758,10.515,1,temp,2021-04-26T00:00:00Z
2021-04-13T00:00:00Z,9.1063,0.2964,8.7656,9.4666,9.63,2,temp,2021-04-26T00:00:00Z
2021-04-13T00:00:00Z,7.0735,0.2072,6.8064,7.3498,6.9914,3,temp,2021-04-26T00:00:00Z
2021-04-13T00:00:00Z,6.1914,0.2444,5.8593,6.4826,5.89,4,temp,2021-04-26T00:00:00Z
2021-04-14T00:00:00Z,9.2433,0.1934,9.0067,9.4773,9.51,0,temp,2021-04-26T00:00:00Z
2021-04-14T00:00:00Z,9.2584,0.1847,9.027,9.4958,9.51,0.1,temp,2021-04-26T00:00:00Z
2021-04-14T00:00:00Z,9.2319,0.1844,9.0029,9.4727,9.535,0.5,temp,2021-04-26T00:00:00Z
2021-04-14T00:00:00Z,9.1927,0.1862,8.9551,9.448,9.54,1,temp,2021-04-26T00:00:00Z
2021-04-14T00:00:00Z,9.1365,0.1949,8.8957,9.3897,8.475,2,temp,2021-04-26T00:00:00Z
2021-04-14T00:00:00Z,7.414,0.3053,7.0202,7.7844,6.8913,3,temp,2021-04-26T00:00:00Z
2021-04-14T00:00:00Z,6.0234,0.3602,5.5771,6.4813,5.96,4,temp,2021-04-26T00:00:00Z
2021-04-15T00:00:00Z,8.8087,0.2026,8.5638,9.0645,8.915,0,temp,2021-04-26T00:00:00Z
2021-04-15T00:00:00Z,8.8001,0.1889,8.5573,9.0391,8.915,0.1,temp,2021-04-26T00:00:00Z
2021-04-15T00:00:00Z,8.7891,0.1858,8.5653,9.0436,8.9179,0.5,temp,2021-04-26T00:00:00Z
2021-04-15T00:00:00Z,8.7696,0.183,8.5369,9.0087,8.915,1,temp,2021-04-26T00:00:00Z
2021-04-15T00:00:00Z,8.7479,0.1915,8.472,8.9933,8.87,2,temp,2021-04-26T00:00:00Z
2021-04-15T00:00:00Z,7.1083,0.2624,6.7704,7.4187,6.455,3,temp,2021-04-26T00:00:00Z
2021-04-15T00:00:00Z,5.8341,0.3654,5.3847,6.3029,5.96,4,temp,2021-04-26T00:00:00Z
2021-04-16T00:00:00Z,8.5612,0.1805,8.3314,8.7754,8.595,0,temp,2021-04-26T00:00:00Z
2021-04-16T00:00:00Z,8.5576,0.1743,8.3211,8.7725,8.595,0.1,temp,2021-04-26T00:00:00Z
2021-04-16T00:00:00Z,8.5546,0.166,8.3479,8.7441,8.5766,0.5,temp,2021-04-26T00:00:00Z
2021-04-16T00:00:00Z,8.5567,0.164,8.3487,8.7537,8.59,1,temp,2021-04-26T00:00:00Z
2021-04-16T00:00:00Z,8.4482,0.1774,8.212,8.6793,8.285,2,temp,2021-04-26T00:00:00Z
2021-04-16T00:00:00Z,7.107,0.2183,6.8046,7.367,6.845,3,temp,2021-04-26T00:00:00Z
2021-04-16T00:00:00Z,5.9028,0.2529,5.5967,6.245,6,4,temp,2021-04-26T00:00:00Z
2021-04-17T00:00:00Z,9.066,0.2049,8.7979,9.3375,9.04,0,temp,2021-04-26T00:00:00Z
2021-04-17T00:00:00Z,9.0829,0.1862,8.8347,9.3302,9.04,0.1,temp,2021-04-26T00:00:00Z
2021-04-17T00:00:00Z,9.0949,0.1765,8.8797,9.3223,9.0452,0.5,temp,2021-04-26T00:00:00Z
2021-04-17T00:00:00Z,9.0982,0.1763,8.8712,9.3327,9.045,1,temp,2021-04-26T00:00:00Z
2021-04-17T00:00:00Z,8.7313,0.1788,8.5183,8.9862,9.025,2,temp,2021-04-26T00:00:00Z
2021-04-17T00:00:00Z,7.5592,0.2104,7.2802,7.8355,7.39,3,temp,2021-04-26T00:00:00Z
2021-04-17T00:00:00Z,6.3251,0.2166,6.0852,6.6056,6.445,4,temp,2021-04-26T00:00:00Z
2021-04-18T00:00:00Z,9.5887,0.1805,9.3849,9.8194,9.805,0,temp,2021-04-26T00:00:00Z
