date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-13T00:00:00Z,9.7045,0.064,9.6233,9.7847,9.94,0.5,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,8.5701,0.0624,8.4805,8.648,8.348,2,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,5.746,0.0733,5.6613,5.8318,5.73,3.5,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,5.208,0.0719,5.1119,5.2984,5.223,5,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,5.0069,0.0674,4.9227,5.0922,5.01,6.5,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,4.939,0.0555,4.8644,5.0076,4.91,8,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,4.8494,0.0552,4.7745,4.922,4.871,9.5,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,4.8269,0.0569,4.7496,4.8967,4.805,11,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,4.7467,0.0554,4.6716,4.8157,4.757,12.5,temp,2021-04-23T00:00:00Z
2021-04-13T00:00:00Z,4.7399,0.0571,4.6714,4.8137,4.737,14,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,8.9945,0.0675,8.9085,9.072,8.994,0.5,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,8.8344,0.0575,8.7604,8.9059,9.173,2,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,6.6362,0.0663,6.5588,6.7196,6.274,3.5,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,5.2851,0.0715,5.1841,5.3759,5.298,5,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,5.0463,0.0647,4.9632,5.1237,5.061,6.5,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,4.9696,0.0653,4.8894,5.0577,4.937,8,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,4.8522,0.0685,4.7682,4.9422,4.844,9.5,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,4.7694,0.0563,4.7023,4.8397,4.79,11,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,4.7459,0.0487,4.6854,4.8095,4.773,12.5,temp,2021-04-23T00:00:00Z
2021-04-14T00:00:00Z,4.7846,0.0555,4.7064,4.8553,4.769,14,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,8.413,0.0662,8.3258,8.4971,8.4435,0.5,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,8.2475,0.0597,8.1692,8.3202,8.219,2,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,6.836,0.0714,6.7462,6.9308,6.83,3.5,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,5.3576,0.0669,5.2685,5.4415,5.368,5,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,5.0994,0.0583,5.0266,5.1676,5.141,6.5,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,4.9559,0.0464,4.897,5.0146,4.914,8,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,4.8592,0.0498,4.7982,4.926,4.829,9.5,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,4.8027,0.054,4.7336,4.8785,4.79,11,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,4.7551,0.0491,4.6865,4.8164,4.766,12.5,temp,2021-04-23T00:00:00Z
2021-04-15T00:00:00Z,4.7615,0.0583,4.6863,4.8427,4.762,14,temp,2021-04-23T00:00:00Z
2021-04-16T00:00:00Z,8.1787,0.0714,8.0858,8.2753,8.181,0.5,temp,2021-04-23T00:00:00Z
2021-04-16T00:00:00Z,7.872,0.0708,7.7865,7.9649,7.86,2,temp,2021-04-23T00:00:00Z
2021-04-16T00:00:00Z,6.7128,0.0676,6.6315,6.8017,6.704,3.5,temp,2021-04-23T00:00:00Z
2021-04-16T00:00:00Z,5.4499,0.064,5.3662,5.5306,5.496,5,temp,2021-04-23T00:00:00Z
2021-04-16T00:00:00Z,5.1653,0.0537,5.0963,5.2333,5.22,6.5,temp,2021-04-23T00:00:00Z
