date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-13T00:00:00Z,9.749,0.066,9.6678,9.8392,9.94,0.5,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,8.5364,0.0652,8.4619,8.623,8.348,2,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,5.7542,0.07,5.6733,5.8531,5.73,3.5,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,5.198,0.0647,5.1225,5.2812,5.223,5,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,5.0155,0.0648,4.9353,5.1013,5.01,6.5,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,4.9033,0.0592,4.8341,4.9727,4.91,8,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,4.8753,0.0516,4.8064,4.9384,4.871,9.5,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,4.8046,0.0606,4.7274,4.8756,4.805,11,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,4.7582,0.054,4.6904,4.8265,4.757,12.5,temp,2021-04-22T00:00:00Z
2021-04-13T00:00:00Z,4.724,0.0606,4.6449,4.7978,4.737,14,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,8.9605,0.0665,8.8825,9.0434,8.994,0.5,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,8.8477,0.0634,8.7592,8.9271,9.173,2,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,6.6449,0.0591,6.5708,6.7235,6.274,3.5,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,5.2845,0.0714,5.1987,5.3732,5.298,5,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,5.0641,0.0634,4.9807,5.1484,5.061,6.5,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,4.9582,0.0584,4.8866,5.03,4.937,8,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,4.7984,0.0595,4.7315,4.8786,4.844,9.5,temp,2021-04-22T00:00:00Z
2021-04-14T00:00:00Z,4.8413,0.0505,4.7832,4.9099,4.79,11,temp,2021-04-22T00:00:00Z
