date,forecast_mean,forecast_sd,forecast_upper_95,forecast_lower_95,observed,depth,state,forecast_start_day
2021-04-13T00:00:00Z,9.7451,0.0638,9.6644,9.8298,9.94,0.5,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,8.5345,0.0643,8.4527,8.6219,8.348,2,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,5.7539,0.0664,5.6673,5.8365,5.73,3.5,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,5.2118,0.0678,5.1249,5.293,5.223,5,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,5.0088,0.0667,4.9234,5.0846,5.01,6.5,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,4.9146,0.057,4.8408,4.9867,4.91,8,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,4.8748,0.0549,4.8089,4.9443,4.871,9.5,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,4.8117,0.0553,4.7448,4.8785,4.805,11,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,4.7581,0.0563,4.689,4.8222,4.757,12.5,temp,2021-04-21T00:00:00Z
2021-04-13T00:00:00Z,4.7278,0.062,4.6441,4.805,4.737,14,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,8.9851,0.0638,8.8974,9.0637,8.994,0.5,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,8.8246,0.0618,8.7483,8.9087,9.173,2,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,6.6508,0.0682,6.5611,6.7431,6.274,3.5,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,5.3006,0.0711,5.2144,5.3867,5.298,5,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,5.0338,0.0611,4.9574,5.113,5.061,6.5,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,4.9871,0.0585,4.9215,5.0598,4.937,8,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,4.8274,0.0618,4.7561,4.904,4.844,9.5,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,4.8,0.054,4.7333,4.8686,4.79,11,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,4.7389,0.0526,4.6738,4.8024,4.773,12.5,temp,2021-04-21T00:00:00Z
2021-04-14T00:00:00Z,4.7557,0.0593,4.6841,4.8294,4.769,14,temp,2021-04-21T00:00:00Z
